"","asv_code","pct_id","pr2_label"
"116","2c9a6ff3f2",100,"KT861024.1.1112_U|18S_rRNA|nucleus|strain_RCC3057|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Arcocellulus|Arcocellulus_sp."
"117","2c9a6ff3f2",100,"KT861025.1.1116_U|18S_rRNA|nucleus|strain_RCC3058|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Arcocellulus|Arcocellulus_sp."
"118","2c9a6ff3f2",100,"MH764967.1.579_U|18S_rRNA|nucleus|strain_RCC5526|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Arcocellulus|Arcocellulus_sp."
"119","2c9a6ff3f2",100,"MH764970.1.642_U|18S_rRNA|nucleus|strain_RCC5529|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Arcocellulus|Arcocellulus_sp."
"120","2c9a6ff3f2",100,"MH764971.1.695_U|18S_rRNA|nucleus|strain_RCC5530|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Arcocellulus|Arcocellulus_sp."
"121","ec4282114f",100,"AY954999.1.1726_U|18S_rRNA|nucleus|strain_CCMP2099|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"122","ec4282114f",100,"JF794057.1.1591_U|18S_rRNA|nucleus|strain_RCC2306|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"123","ec4282114f",100,"AY955000.1.1728_U|18S_rRNA|nucleus|strain_CCMP2099|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"124","ec4282114f",100,"DQ025753.1.1777_U|18S_rRNA|nucleus|strain_CCMP2099|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"125","ec4282114f",100,"KT860843.1.1637_U|18S_rRNA|nucleus|strain_RCC2304|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"126","ec4282114f",100,"KT860743.1.888_U|18S_rRNA|nucleus|strain_RCC2242|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"127","ec4282114f",100,"KT860740.1.782_U|18S_rRNA|nucleus|strain_RCC2246|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"128","ec4282114f",100,"KT860769.1.764_U|18S_rRNA|nucleus|strain_RCC2248|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"129","ec4282114f",100,"KT860744.1.754_U|18S_rRNA|nucleus|strain_RCC2250|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"130","ec4282114f",100,"KT860749.1.864_U|18S_rRNA|nucleus|strain_RCC2252|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"131","ec4282114f",100,"KT860745.1.623_U|18S_rRNA|nucleus|strain_RCC2254|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"132","ec4282114f",100,"KT860746.1.988_U|18S_rRNA|nucleus|strain_RCC2255|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"133","ec4282114f",100,"KT860742.1.904_U|18S_rRNA|nucleus|strain_RCC2256|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"134","ec4282114f",100,"KT860747.1.716_U|18S_rRNA|nucleus|strain_RCC2257|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"135","ec4282114f",100,"KT860751.1.834_U|18S_rRNA|nucleus|strain_RCC2259|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"136","ec4282114f",100,"KT860801.1.697_U|18S_rRNA|nucleus|strain_RCC2305|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"137","ec4282114f",100,"KT860753.1.851_U|18S_rRNA|nucleus|strain_RCC2307|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"138","ec4282114f",100,"KT860765.1.838_U|18S_rRNA|nucleus|strain_RCC2309|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"139","ec4282114f",100,"KT860754.1.871_U|18S_rRNA|nucleus|strain_RCC2310|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"140","ec4282114f",100,"KT860752.1.830_U|18S_rRNA|nucleus|strain_RCC2311|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"141","ec4282114f",100,"KT860758.1.698_U|18S_rRNA|nucleus|strain_RCC2312|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"142","ec4282114f",100,"KT860759.1.803_U|18S_rRNA|nucleus|strain_RCC2313|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"143","ec4282114f",100,"KT860760.1.648_U|18S_rRNA|nucleus|strain_RCC2314|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"144","ec4282114f",100,"KT860768.1.764_U|18S_rRNA|nucleus|strain_RCC2315|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"145","ec4282114f",100,"KT860761.1.808_U|18S_rRNA|nucleus|strain_RCC2316|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"146","ec4282114f",100,"KT860762.1.798_U|18S_rRNA|nucleus|strain_RCC2317|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"147","ec4282114f",100,"KT860766.1.600_U|18S_rRNA|nucleus|strain_RCC2514|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"148","ec4282114f",100,"KX602210.1.608_U|18S_rRNA|nucleus|strain_RCC4778|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"149","ec4282114f",100,"KX602211.1.581_U|18S_rRNA|nucleus|strain_RCC4779|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"150","ec4282114f",100,"MH764872.1.500_U|18S_rRNA|nucleus|strain_RCC5420|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"151","ec4282114f",100,"MH764873.1.565_U|18S_rRNA|nucleus|strain_RCC5421|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"152","ec4282114f",100,"MH764875.1.696_U|18S_rRNA|nucleus|strain_RCC5423|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"153","ec4282114f",100,"MH764876.1.647_U|18S_rRNA|nucleus|strain_RCC5425|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"154","ec4282114f",100,"MH764877.1.554_U|18S_rRNA|nucleus|strain_RCC5426|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"155","ec4282114f",100,"MH764878.1.829_U|18S_rRNA|nucleus|strain_RCC5427|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"156","ec4282114f",100,"MH764880.1.580_U|18S_rRNA|nucleus|strain_RCC5429|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"157","ec4282114f",100,"MH764921.1.553_U|18S_rRNA|nucleus|strain_RCC5477|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"158","ec4282114f",100,"MH764922.1.506_U|18S_rRNA|nucleus|strain_RCC5478|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"159","ec4282114f",100,"MH764924.1.543_U|18S_rRNA|nucleus|strain_RCC5480|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"160","ec4282114f",100,"MH764925.1.713_U|18S_rRNA|nucleus|strain_RCC5481|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"161","ec4282114f",100,"MH764926.1.757_U|18S_rRNA|nucleus|strain_RCC5482|Eukaryota|Archaeplastida|Chlorophyta|Mamiellophyceae|Mamiellales|Mamiellaceae|Micromonas|Micromonas_polaris"
"162","ec4282114f",100,"KT860755.1.921_U|18S_rRNA|nucleus|strain_RCC2260|Eukaryota|Archaeplastida|Chlorophyta|Pyramimonadophyceae|Pyramimonadales|Pyramimonadaceae|Pyramimonas|Pyramimonas_sp."
"163","ec4282114f",100,"MH764879.1.690_U|18S_rRNA|nucleus|strain_RCC5428|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Bacillariophyta_XX|Bacillariophyta_XXX|Bacillariophyta_XXX_sp."
"164","4ce1f6f873",100,"EU090013.1.1750_U|18S_rRNA|nucleus|strain_ArM0004|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"165","4ce1f6f873",100,"JN934684.1.1620_U|18S_rRNA|nucleus|strain_RCC2318|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis_2"
"166","4ce1f6f873",100,"EU090014.1.1758_U|18S_rRNA|nucleus|strain_ArM0005|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"167","4ce1f6f873",100,"KT860998.1.1633_U|18S_rRNA|nucleus|strain_RCC2507|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis_1"
"168","4ce1f6f873",100,"MH764868.1.652_U|18S_rRNA|nucleus|strain_RCC5416|Eukaryota|Hacrobia|Cryptophyta|Cryptophyceae|Pyrenomonadales|Pyrenomonadaceae|Rhodomonas|Rhodomonas_sp."
"169","4ce1f6f873",100,"KT861180.1.855_U|18S_rRNA|nucleus|strain_RCC1989|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"170","4ce1f6f873",100,"KT861218.1.828_U|18S_rRNA|nucleus|strain_RCC2003|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"171","4ce1f6f873",100,"KT861219.1.855_U|18S_rRNA|nucleus|strain_RCC2010|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"172","4ce1f6f873",100,"KT861183.1.897_U|18S_rRNA|nucleus|strain_RCC2012|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"173","4ce1f6f873",100,"KT861184.1.860_U|18S_rRNA|nucleus|strain_RCC2014|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"174","4ce1f6f873",100,"KT861211.1.751_U|18S_rRNA|nucleus|strain_RCC2022|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"175","4ce1f6f873",100,"KT861223.1.757_U|18S_rRNA|nucleus|strain_RCC2262|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"176","4ce1f6f873",100,"KT861173.1.780_U|18S_rRNA|nucleus|strain_RCC2268|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"177","4ce1f6f873",100,"KT861187.1.974_U|18S_rRNA|nucleus|strain_RCC2272|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"178","4ce1f6f873",100,"KT861203.1.700_U|18S_rRNA|nucleus|strain_RCC2274|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"179","4ce1f6f873",100,"KT861186.1.677_U|18S_rRNA|nucleus|strain_RCC2275|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"180","4ce1f6f873",100,"KT861185.1.800_U|18S_rRNA|nucleus|strain_RCC2277|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"181","4ce1f6f873",100,"KT861190.1.830_U|18S_rRNA|nucleus|strain_RCC2278|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"182","4ce1f6f873",100,"KT861191.1.868_U|18S_rRNA|nucleus|strain_RCC2279|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"183","4ce1f6f873",100,"KT861204.1.828_U|18S_rRNA|nucleus|strain_RCC2280|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"184","4ce1f6f873",100,"KT861193.1.657_U|18S_rRNA|nucleus|strain_RCC2281|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"185","4ce1f6f873",100,"KT861205.1.719_U|18S_rRNA|nucleus|strain_RCC2282|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"186","4ce1f6f873",100,"KT860997.1.1634_U|18S_rRNA|nucleus|strain_RCC2506|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"187","4ce1f6f873",100,"KT884476.1.970_U|18S_rRNA|nucleus|strain_|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"188","4ce1f6f873",100,"KT884467.1.755_U|18S_rRNA|nucleus|strain_|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"189","4ce1f6f873",100,"MH843674.1.1574_U|18S_rRNA|nucleus|strain_RCC4591|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"190","4ce1f6f873",100,"MH764693.1.653_U|18S_rRNA|nucleus|strain_RCC5210|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"191","4ce1f6f873",100,"MH764741.1.982_U|18S_rRNA|nucleus|strain_RCC5260|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"192","4ce1f6f873",100,"MH764758.1.692_U|18S_rRNA|nucleus|strain_RCC5278|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"193","4ce1f6f873",100,"MH764773.1.642_U|18S_rRNA|nucleus|strain_RCC5294|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"194","4ce1f6f873",100,"MH764774.1.531_U|18S_rRNA|nucleus|strain_RCC5295|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"195","4ce1f6f873",100,"MH764780.1.543_U|18S_rRNA|nucleus|strain_RCC5304|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"196","4ce1f6f873",100,"MH764792.1.700_U|18S_rRNA|nucleus|strain_RCC5317|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"197","4ce1f6f873",100,"MH764799.1.587_U|18S_rRNA|nucleus|strain_RCC5326|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"198","4ce1f6f873",100,"MH764812.1.623_U|18S_rRNA|nucleus|strain_RCC5345|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"199","4ce1f6f873",100,"MH764891.1.634_U|18S_rRNA|nucleus|strain_RCC5442|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"200","4ce1f6f873",100,"MH764893.1.628_U|18S_rRNA|nucleus|strain_RCC5445|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"201","4ce1f6f873",100,"MH764894.1.506_U|18S_rRNA|nucleus|strain_RCC5446|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"202","4ce1f6f873",100,"MH764919.1.610_U|18S_rRNA|nucleus|strain_RCC5472|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"203","4ce1f6f873",100,"MH764937.1.638_U|18S_rRNA|nucleus|strain_RCC5493|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"204","4ce1f6f873",100,"MH764964.1.586_U|18S_rRNA|nucleus|strain_RCC5523|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"205","4ce1f6f873",100,"MH765026.1.649_U|18S_rRNA|nucleus|strain_RCC5590|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"206","4ce1f6f873",100,"MH765031.1.502_U|18S_rRNA|nucleus|strain_RCC5596|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_neogracilis"
"207","b90e070e4e",100,"JF794042.1.1630_U|18S_rRNA|nucleus|strain_RCC1992|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"208","b90e070e4e",100,"KT860958.1.1648_U|18S_rRNA|nucleus|strain_RCC3007|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"209","b90e070e4e",100,"KT861196.1.808_U|18S_rRNA|nucleus|strain_RCC1994|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"210","b90e070e4e",100,"KT861178.1.692_U|18S_rRNA|nucleus|strain_RCC2046|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"211","b90e070e4e",100,"KT861195.1.861_U|18S_rRNA|nucleus|strain_RCC2271|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"212","b90e070e4e",100,"KT884477.1.984_U|18S_rRNA|nucleus|strain_|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"213","b90e070e4e",100,"KT884478.1.988_U|18S_rRNA|nucleus|strain_|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"214","b90e070e4e",100,"KT884465.1.696_U|18S_rRNA|nucleus|strain_|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"215","b90e070e4e",100,"MH764747.1.667_U|18S_rRNA|nucleus|strain_RCC5266|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"216","b90e070e4e",100,"MH764941.1.560_U|18S_rRNA|nucleus|strain_RCC5497|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros_gelidus"
"217","03068a5007",100,"JF794056.1.1222_U|18S_rRNA|nucleus|strain_RCC2300|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_cf_hirta"
"218","03068a5007",100,"JF812342.1.1574_U|18S_rRNA|nucleus|strain_RCC_2300|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_cf_hirta"
"219","03068a5007",100,"AM491030.1.1787_U|18S_rRNA|nucleus|strain_UIO026_(=Q17)|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_ericina"
"220","03068a5007",100,"AM491013.1.1789_U|18S_rRNA|nucleus|strain_UIO029_(=S19)|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_fragaria"
"221","03068a5007",100,"AM491011.1.1802_U|18S_rRNA|nucleus|strain_CCMP_284|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_herdlensis"
"222","03068a5007",100,"AJ246272.1.1787_U|18S_rRNA|nucleus|strain_UIO030_(=1Y)|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_hirta"
"223","03068a5007",100,"KT861303.1.639_U|18S_rRNA|nucleus|strain_RCC2299|Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina_sp."
"224","c0f1a02d6b",100,"GQ468538.1.1702_U|18S_rRNA|nucleus|strain_KMMCCB-142|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Cylindrotheca|Cylindrotheca_closterium"
"225","c0f1a02d6b",100,"GQ468546.1.1701_U|18S_rRNA|nucleus|strain_KMMCCB-645|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Cylindrotheca|Cylindrotheca_closterium"
"226","c0f1a02d6b",100,"GQ468537.1.1507_U|18S_rRNA|nucleus|strain_KMMCCB-127|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Cylindrotheca|Cylindrotheca_closterium"
"227","c0f1a02d6b",100,"GQ468531.1.1701_U|18S_rRNA|nucleus|strain_KMMCCB-62|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Cylindrotheca|Cylindrotheca_closterium"
"228","c0f1a02d6b",100,"DQ019446.1.1775_U|18S_rRNA|nucleus|strain_MGB0501|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Cylindrotheca|Cylindrotheca_closterium"
"229","c0f1a02d6b",100,"GQ468540.1.1710_U|18S_rRNA|nucleus|strain_KMMCCB-346|Eukaryota|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Cylindrotheca|Cylindrotheca_closterium"
